processed_tweet,class
 yeswedid        start building  windturbines so fuckin  big they can kill a whole flock of birds in one go gt ,1
rt   or feet                             rt   yea i got big hands lol i m a big bitch      lol i m not gon have small hands                                     ,1
bond had the hoes and the money bourne kicked ass no gadgets hawk always let a bitch die,1
like my  rd grade teacher used to say   you either eat pussy  or you are one  what s it gonna be    ,1
 nah i thought u had to bitches lol didnt know peters girl was one of them lmao,1
          you not gone leave hoe                                  ,1
rt             why you hurt my feelings          jk  phone you pull all the hoes wit the nice weaves,1
 this bitch has brain damage,1
  hey  i don t always go there  sometimes  these three crazy bitches and one suave mfer trick me into going with them,1
come her lil bitch i want that sloppy toppy,1
got a death wish against like     cunts  i m just no a happy man  fuckittt,1
  some of them bitches give you more than a virus,1
political ass bitches,1
you must be retarded                   quote with a thirst trap                                             ,1
my side pieces have real jobs  nigga  i don t fuck with no birds,1
rt    projectdrugs amp bitches,1
dayum u gyp  u gone have mfs thinking im wiping my face w pissy diapers n shyt grrrrrr,1
 i want some     i m so damn tired of being in the fucking kitchen  a bitch is hot and needs a glass of wine and a back rub,1
you ain t my bitch so lil bitch why you bitchin,1
i moved that niggah anyways ,1
 bitch,1
 shame that your mama didn t teach you not to call women  bitch   well  we all ain t that fortunate  i guess ,1
rt   lol rt  nigga like  damn why would this bitch do this     i helped your family move and the dryer almost fell       ,1
          no you homo        sorry i can t be straight like you and pull mad bitches          ,1
 now kindly fuck off  like you said you were  twice  you sound like a little bitch   bitching   fuckin stalker ,1
switcharoo yo hoe ,1
this biatch just called me a bitch                   ,1
rt   niggas and bitches gotta quit wit da money pics    if i can count it accurately it ain t enough                            ,1
i m happily taken tho     amp  i ain t cheating for none of you hoes ,1
if she ll tell you she s a  badd bitch  then listen   she s bad for your health ,1
  fugly loose hoe,1
tcby with these hoes                ,1
the karate kid is such a pussy,1
rt  every day  i thank my nigga jesus for hot wings and my uncanny ability to tend to these bitches ,1
 sick bitch  ,1
if not for gz   trayvon would be alive right this second    smoking a bowl and tweeting about  bitches and hoes   such a nice kid he was   ,1
life is a bitch but every dog has its day,1
rt   these bitches will set you up the moment you stop fucking with them and they mad,1
   lol  that was a cyber bitch slap for sure ,1
rt   die slow bitch    that       s  rt   scary accurate ,1
too bad ur a pussy,1
that s the kind of bitch i hate fucking with,1
smoke good weed with a bad bitch,1
can i bring another bitch can we have a threesome or nahhh,1
i just realized me and  have been talking shit to each other nonstop for the past    hours  stop texting me bitch ,1
my bitch           ,1
i did anything for my bitch now these hoes only get hard dick nbs,1
 what i do    gotta report you as spam rt   ladies rt if your head game better than your pussy ,1
fuck all y all hoes           gang shit                   ,1
   either trolling or retarded ,1
rt   how to curve tf outta hoes    ,1
inde jus got me all hype at work   i knew my bitch candace ain t die,1
rt   math is fucking useless     algebra   not gon help me pull bitches the fuck    ,1
rt            hoes always say they a  rider  bitch stfu and ride this dick        lmaoooooooooooooooooooo          ,1
yo homegirl fat and got a mustache  no need to  yass bitch                     that,1
unloyal girls turn good guys into assholes   amp  amp  unloyal guys turn good women into big time bitches   ,1
rt            u pretty but dat pussy got a     thousand miles on it   book value all fucked up                                                     ,1
         im so happy in the morning after i shave my pussy cuteness always sets me up for a good day                u need some dick,1
you can t spell patrick without trick so trick or treat bitch,1
look rich act poor and never trip over a bitch that ain t yours          ,1
rt   lookie here folks  i m not a chocolate  thick  natural haired female  nudes trash,1
rt   bitches see a picture of a couple walking on the stairs together and caption it  goals                      bitch all they doing is going       ,1
 this is for my ghetto motherfuckers   missy elliott,1
dick game make a faithful bitch start cheat in,1
come out her pussy and go in her ass come out her ass and go in her mouth,1
          no bitch hurry up lol       im so hungry i can t focus         ,1
 first off who you calling a hoe   don t make me go sharkeisha ok you boo boo,1
when i call bitch  you come ,1
rt   lmaooo hoes so childish                                      ,1
cnt nobody be mad at who he choose to be with i can t be mad at no bitch its the nigga so hay,1
rt   rt for mj  fav for a bitch nigga ,1
rt   i m avoiding commitment because these hoes ain t loyal,1
tf i m acting like a sad ass bitch for   old anthony coming back fashoo                                       ,1
rt   you shoulda learned how to bake  cuz bitches love cake,1
scrappy got the hoes                            it s   of em on stage i wonder how many in the audience,1
rt   all you hoes wake up,1
rt   always a bit of irony in the air when chicks call strippers hoes then grind on yo dick   free to the same song stri    ,1
rt   hello  you are now official big time pussy,1
 realtalk if you a hoe an try to get serious with someone don t expect to be anything more then a piece of meat to them,1
all these hoes sooo average                   ,1
   can pornhub just get a gaming stream feature so these dumb bitches can gtfo   get on it katie lt  ,1
fuck twitter i aint getting on this bitch no more                                  ,1
isley brothers got me alot of pussy boy  take notes,1
lmfao   oh i forgot   texting it to u now rt    i told u to text me what i need to buy for the salad a bitch hungry,1
hell yeah that bitch gon  go ham,1
  the biebs is getting fucked right in the pussy,1
 what time is your bonfire saturday hoe ,1
rt   denzy a hoe                            ,1
bitch had a redbook account with all selfies on the add like bitch no tricks wanna see yo face,1
the only place i ever ask them to drive me is to the rave for shows and they fucking bitch about that,1
                  i wonder if i   oomf i be like i want fuck would i be wrong or                  you a be one brave as bitch                         one day                            ,1
confident in one way  pussy in another  so strange,1
rt   too many bitches is shady,1
i can just set that hoe on fire                                                             ,1
bahaha karma is a bitch,1
all y all bitches corny lol,1
rt   jimmy graham is one ugly son of a bitch,1
rt   niggas talk more than bitches these days    let that sink in ,1
rt   distance is a fucking bitch ,1
rt    bruh you fucked the shit out of my taste buds with that bitch ,1
when you see a fat bitch wearing leggings and a belly shirt ,1
 walked in that bitch like  nigga we made it  ,1
